LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
5449,Jul,24,08:14:20,elk-anis-test,NetworkManager,827,<info>  [1627114460.8782] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627114460.8782]', 'extended', '-> extended']"
5450,Jul,24,08:14:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5451,Jul,24,08:14:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
5452,Jul,24,08:14:20,elk-anis-test,dbus-daemon,728,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
5453,Jul,24,08:14:20,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
5454,Jul,24,08:14:31,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
5455,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8774] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8774]', 'dhcp_lease_time', ""=> '3600'""]"
5456,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
5457,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'domain_name_servers', ""=> '172.31.0.2'""]"
5458,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option expiry               => '1627119860',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'expiry', ""=> '1627119860'""]"
5459,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'host_name', ""=> 'ip-172-31-17-0'""]"
5460,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'interface_mtu', ""=> '9001'""]"
5461,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'ip_address', ""=> '172.31.17.0'""]"
5462,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'requested_broadcast_address', ""=> '1'""]"
5463,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'requested_domain_name', ""=> '1'""]"
5464,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8775] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8775]', 'requested_domain_name_servers', ""=> '1'""]"
5465,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_domain_search', ""=> '1'""]"
5466,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_host_name', ""=> '1'""]"
5467,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_interface_mtu', ""=> '1'""]"
5468,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_ms_classless_static_routes', ""=> '1'""]"
5469,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_nis_domain', ""=> '1'""]"
5470,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_nis_servers', ""=> '1'""]"
5471,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_ntp_servers', ""=> '1'""]"
5472,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
5473,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8776] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8776]', 'requested_root_path', ""=> '1'""]"
5474,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'requested_routers', ""=> '1'""]"
5475,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'requested_static_routes', ""=> '1'""]"
5476,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'requested_subnet_mask', ""=> '1'""]"
5477,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'requested_time_offset', ""=> '1'""]"
5478,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'requested_wpad', ""=> '1'""]"
5479,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'routers', ""=> '172.31.16.1'""]"
5480,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627116260.8777]', 'subnet_mask', ""=> '255.255.240.0'""]"
5481,Jul,24,08:44:20,elk-anis-test,NetworkManager,827,<info>  [1627116260.8777] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627116260.8777]', 'extended', '-> extended']"
5482,Jul,24,08:44:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5483,Jul,24,08:44:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
5484,Jul,24,08:44:20,elk-anis-test,dbus-daemon,728,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
5485,Jul,24,08:44:20,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
5486,Jul,24,08:44:31,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
5487,Jul,24,08:58:01,elk-anis-test,systemd,1,Starting dnf makecache...,e74be86b,Starting dnf makecache...,[]
5488,Jul,24,08:58:01,elk-anis-test,dnf,1780,Metadata cache refreshed recently.,b0dd5a92,Metadata cache refreshed recently.,[]
5489,Jul,24,08:58:01,elk-anis-test,systemd,1,dnf-makecache.service: Succeeded.,8a53f6ae,dnf-makecache.service: Succeeded.,[]
5490,Jul,24,08:58:01,elk-anis-test,systemd,1,Started dnf makecache.,9e1f80ca,Started dnf makecache.,[]
5491,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8777] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8777]', 'dhcp_lease_time', ""=> '3600'""]"
5492,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8778] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8778]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
5493,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8778] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8778]', 'domain_name_servers', ""=> '172.31.0.2'""]"
5494,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8778] dhcp4 (eth0): option expiry               => '1627121660',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8778]', 'expiry', ""=> '1627121660'""]"
5495,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'host_name', ""=> 'ip-172-31-17-0'""]"
5496,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'interface_mtu', ""=> '9001'""]"
5497,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'ip_address', ""=> '172.31.17.0'""]"
5498,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'requested_broadcast_address', ""=> '1'""]"
5499,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'requested_domain_name', ""=> '1'""]"
5500,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'requested_domain_name_servers', ""=> '1'""]"
5501,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8779] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8779]', 'requested_domain_search', ""=> '1'""]"
5502,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_host_name', ""=> '1'""]"
5503,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_interface_mtu', ""=> '1'""]"
5504,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_ms_classless_static_routes', ""=> '1'""]"
5505,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_nis_domain', ""=> '1'""]"
5506,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_nis_servers', ""=> '1'""]"
5507,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_ntp_servers', ""=> '1'""]"
5508,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
5509,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_root_path', ""=> '1'""]"
5510,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8780] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8780]', 'requested_routers', ""=> '1'""]"
5511,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'requested_static_routes', ""=> '1'""]"
5512,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'requested_subnet_mask', ""=> '1'""]"
5513,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'requested_time_offset', ""=> '1'""]"
5514,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'requested_wpad', ""=> '1'""]"
5515,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'routers', ""=> '172.31.16.1'""]"
5516,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627118060.8781]', 'subnet_mask', ""=> '255.255.240.0'""]"
5517,Jul,24,09:14:20,elk-anis-test,NetworkManager,827,<info>  [1627118060.8781] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627118060.8781]', 'extended', '-> extended']"
5518,Jul,24,09:14:20,elk-anis-test,dbus-daemon,728,"[system] Activating via systemd: service name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service' requested by ':1.12' (uid=0 pid=827 comm=""/usr/sbin/NetworkManager --no-daemon "")",9637bfe5,"[system] Activating via systemd: service <*> <*> requested by <*> (uid=0 <*> comm=""/usr/sbin/NetworkManager --no-daemon "")","[""name='org.freedesktop.nm_dispatcher' unit='dbus-org.freedesktop.nm-dispatcher.service'"", ""':1.12'"", 'pid=827']"
5519,Jul,24,09:14:20,elk-anis-test,systemd,1,Starting Network Manager Script Dispatcher Service...,cf670cc6,Starting Network Manager Script Dispatcher Service...,[]
5520,Jul,24,09:14:20,elk-anis-test,dbus-daemon,728,[system] Successfully activated service 'org.freedesktop.nm_dispatcher',de230850,[system] Successfully activated service <*>,"[""'org.freedesktop.nm_dispatcher'""]"
5521,Jul,24,09:14:20,elk-anis-test,systemd,1,Started Network Manager Script Dispatcher Service.,16a3ed3f,Started Network Manager Script Dispatcher Service.,[]
5522,Jul,24,09:14:31,elk-anis-test,systemd,1,NetworkManager-dispatcher.service: Succeeded.,1dad2c1c,NetworkManager-dispatcher.service: Succeeded.,[]
5523,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8777] dhcp4 (eth0): option dhcp_lease_time      => '3600',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8777]', 'dhcp_lease_time', ""=> '3600'""]"
5524,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8777] dhcp4 (eth0): option domain_name          => 'ap-southeast-1.compute.internal',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8777]', 'domain_name', ""=> 'ap-southeast-1.compute.internal'""]"
5525,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option domain_name_servers  => '172.31.0.2',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'domain_name_servers', ""=> '172.31.0.2'""]"
5526,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option expiry               => '1627123460',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'expiry', ""=> '1627123460'""]"
5527,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option host_name            => 'ip-172-31-17-0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'host_name', ""=> 'ip-172-31-17-0'""]"
5528,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option interface_mtu        => '9001',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'interface_mtu', ""=> '9001'""]"
5529,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option ip_address           => '172.31.17.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'ip_address', ""=> '172.31.17.0'""]"
5530,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option requested_broadcast_address => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'requested_broadcast_address', ""=> '1'""]"
5531,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option requested_domain_name => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'requested_domain_name', ""=> '1'""]"
5532,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option requested_domain_name_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'requested_domain_name_servers', ""=> '1'""]"
5533,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8778] dhcp4 (eth0): option requested_domain_search => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8778]', 'requested_domain_search', ""=> '1'""]"
5534,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_host_name  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_host_name', ""=> '1'""]"
5535,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_interface_mtu => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_interface_mtu', ""=> '1'""]"
5536,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_ms_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_ms_classless_static_routes', ""=> '1'""]"
5537,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_nis_domain => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_nis_domain', ""=> '1'""]"
5538,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_nis_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_nis_servers', ""=> '1'""]"
5539,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_ntp_servers => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_ntp_servers', ""=> '1'""]"
5540,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8779] dhcp4 (eth0): option requested_rfc3442_classless_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8779]', 'requested_rfc3442_classless_static_routes', ""=> '1'""]"
5541,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_root_path  => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_root_path', ""=> '1'""]"
5542,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_routers    => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_routers', ""=> '1'""]"
5543,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_static_routes => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_static_routes', ""=> '1'""]"
5544,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_subnet_mask => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_subnet_mask', ""=> '1'""]"
5545,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_time_offset => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_time_offset', ""=> '1'""]"
5546,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option requested_wpad       => '1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'requested_wpad', ""=> '1'""]"
5547,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option routers              => '172.31.16.1',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'routers', ""=> '172.31.16.1'""]"
5548,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): option subnet_mask          => '255.255.240.0',ae50616a,<info> <*> dhcp4 (eth0): option <*> => <*>,"['<info>', '[1627119860.8780]', 'subnet_mask', ""=> '255.255.240.0'""]"
5549,Jul,24,09:44:20,elk-anis-test,NetworkManager,827,<info>  [1627119860.8780] dhcp4 (eth0): state changed extended -> extended,c592d122,<info> <*> dhcp4 (eth0): state changed <*> -> <*>,"['<info>', '[1627119860.8780]', 'extended', '-> extended']"
